-3.0,-0.19406337944241947
-2.94,-0.21158865112156627
-2.88,-0.22166995560446826
-2.82,-0.2045761856939851
-2.76,-0.18901876849354984
-2.7,-0.17572466865093936
-2.64,-0.1655880937697851
-2.58,-0.1573874700852996
-2.52,-0.15078335240002835
-2.46,-0.14562614193585927
-2.4,-0.14189769906695568
-2.34,-0.13957141950805768
-2.2800000000000002,-0.13861494370179975
-2.2199999999999998,-0.13899724523598778
-2.16,-0.14069987994843872
-2.1,-0.14371935374743813
-2.04,-0.148065301588406
-1.98,-0.153758463410432
-1.92,-0.16083039845667396
-1.86,-0.16932393989496153
-1.8,-0.17929268645539287
-1.74,-0.19080002117259887
-1.6800000000000002,-0.2039227659083238
-1.62,-0.21875601526441843
-1.56,-0.2353933518880579
-1.5,-0.2539034612523789
-1.44,-0.27442881749541437
-1.3800000000000001,-0.29729687957678946
-1.32,-0.3225797482703393
-1.26,-0.3495956485758949
-1.2000000000000002,-0.3786536860264476
-1.1400000000000001,-0.41314498090321133
-1.08,-0.4535290688180714
-1.02,-0.4894574266189062
-0.96,-0.5169170882929525
-0.8999999999999999,-0.5648829215457958
-0.8399999999999999,-0.6541375639963989
-0.7800000000000002,-0.7262454465541142
-0.7200000000000002,-0.7137999384272576
-0.6600000000000001,-0.6859341707946783
-0.6000000000000001,-0.8093506363383224
-0.54,-1.0215533956729166
-0.48,-1.1293323620595404
-0.41999999999999993,-1.0953595553434206
-0.3600000000000003,-0.9656794941852089
-0.30000000000000027,-0.770384757699011
-0.2400000000000002,-0.5250270259625792
-0.18000000000000016,-0.2792565733284294
-0.1200000000000001,-0.11098734532964978
-0.06000000000000005,-0.035216877853962665
0.0,-0.001005721464723541
0.06000000000000005,0.033162359811721075
0.1200000000000001,0.10883095818005978
0.17999999999999972,0.27697383399751885
0.23999999999999977,0.5225935358316111
0.2999999999999998,0.7677991547185502
0.3599999999999999,0.9629638237596759
0.41999999999999993,1.0925167607612727
0.48,1.1263172690768564
0.54,1.0183036981244424
0.5999999999999996,0.8059242602007218
0.6599999999999997,0.6824956299489304
0.7199999999999998,0.710245450481691
0.7799999999999998,0.7223767392345087
0.8399999999999999,0.6499193053561976
0.8999999999999999,0.5603697519969599
0.96,0.5120865436339753
1.0199999999999996,0.4842037197022116
1.08,0.44777420441121824
1.1399999999999997,0.40684481513737786
1.2000000000000002,0.3717481701919407
1.2599999999999998,0.3420009408277945
1.3200000000000003,0.3142069202765917
1.38,0.28805464507590656
1.4399999999999995,0.26421588526299816
1.5,0.24260608228418948
1.5599999999999996,0.22288616687585852
1.62,0.20490115182444188
1.6799999999999997,0.18856778950702596
1.7400000000000002,0.173776181436752
1.7999999999999998,0.16041324317978084
1.8599999999999994,0.1483821667762893
1.92,0.1375973039373638
1.9799999999999995,0.12798029910731218
2.04,0.11946080328658071
2.0999999999999996,0.11197662683130524
2.16,0.10547291860135956
2.2199999999999998,0.0999022671853343
2.2799999999999994,0.0952266063943444
2.34,0.09141790105079024
2.3999999999999995,0.08845261758745922
2.46,0.08629990721971445
2.5199999999999996,0.08492531727942955
2.58,0.08431568134325369
2.6399999999999997,0.08457812812602604
2.7,0.08589189262485933
2.76,0.08867149548464924
2.8199999999999994,0.09196091437982655
2.88,0.09512137892188802
2.9399999999999995,0.08742788550900842
3.0,0.07975778953377785
